Feature,Day,Urea,Cell,Cell Seeding,Co-Cell Seeding,Co-Cell Seeding-2,Scaffold,Scaffold-1-Con,Scaffold-2-Con,Scaffold-3-Con,Modification,Modi-1-Con,Modi-2-Con,Cross-linking,Pore Size,Thick,Diameter,Porosity,Water uptake ratio,Young,Flow Rate,Fabrication,Fabr-para1,Fabr-para2,Fabr-para3
11-Pattern C,36,,8.13,0.1,0.3,-1.0,10.11,5.0,5.0,-1.0,-1.0,-1.0,-1.0,,11.7,,15.0,,,,0,1.0,0.6,20.0,
11-Pattern C,37,,8.13,0.1,0.3,-1.0,10.11,5.0,5.0,-1.0,-1.0,-1.0,-1.0,,11.7,,15.0,,,,0,1.0,0.6,20.0,
11-Pattern C,38,,8.13,0.1,0.3,-1.0,10.11,5.0,5.0,-1.0,-1.0,-1.0,-1.0,,11.7,,15.0,,,,0,1.0,0.6,20.0,
11-Pattern C,39,,8.13,0.1,0.3,-1.0,10.11,5.0,5.0,-1.0,-1.0,-1.0,-1.0,,11.7,,15.0,,,,0,1.0,0.6,20.0,
11-Pattern C,40,,8.13,0.1,0.3,-1.0,10.11,5.0,5.0,-1.0,-1.0,-1.0,-1.0,,11.7,,15.0,,,,0,1.0,0.6,20.0,
11-Pattern C,41,,8.13,0.1,0.3,-1.0,10.11,5.0,5.0,-1.0,-1.0,-1.0,-1.0,,11.7,,15.0,,,,0,1.0,0.6,20.0,
11-Pattern C,42,,8.13,0.1,0.3,-1.0,10.11,5.0,5.0,-1.0,-1.0,-1.0,-1.0,,11.7,,15.0,,,,0,1.0,0.6,20.0,
11-Pattern C,43,,8.13,0.1,0.3,-1.0,10.11,5.0,5.0,-1.0,-1.0,-1.0,-1.0,,11.7,,15.0,,,,0,1.0,0.6,20.0,
11-Pattern C,44,,8.13,0.1,0.3,-1.0,10.11,5.0,5.0,-1.0,-1.0,-1.0,-1.0,,11.7,,15.0,,,,0,1.0,0.6,20.0,
11-Pattern C,45,,8.13,0.1,0.3,-1.0,10.11,5.0,5.0,-1.0,-1.0,-1.0,-1.0,,11.7,,15.0,,,,0,1.0,0.6,20.0,
11-Pattern C,46,,8.13,0.1,0.3,-1.0,10.11,5.0,5.0,-1.0,-1.0,-1.0,-1.0,,11.7,,15.0,,,,0,1.0,0.6,20.0,
11-Pattern C,47,,8.13,0.1,0.3,-1.0,10.11,5.0,5.0,-1.0,-1.0,-1.0,-1.0,,11.7,,15.0,,,,0,1.0,0.6,20.0,
11-Pattern C,48,,8.13,0.1,0.3,-1.0,10.11,5.0,5.0,-1.0,-1.0,-1.0,-1.0,,11.7,,15.0,,,,0,1.0,0.6,20.0,
11-Pattern C,49,,8.13,0.1,0.3,-1.0,10.11,5.0,5.0,-1.0,-1.0,-1.0,-1.0,,11.7,,15.0,,,,0,1.0,0.6,20.0,
11-Pattern C,50,,8.13,0.1,0.3,-1.0,10.11,5.0,5.0,-1.0,-1.0,-1.0,-1.0,,11.7,,15.0,,,,0,1.0,0.6,20.0,
11-Pattern C,51,,8.13,0.1,0.3,-1.0,10.11,5.0,5.0,-1.0,-1.0,-1.0,-1.0,,11.7,,15.0,,,,0,1.0,0.6,20.0,
11-Pattern C,52,,8.13,0.1,0.3,-1.0,10.11,5.0,5.0,-1.0,-1.0,-1.0,-1.0,,11.7,,15.0,,,,0,1.0,0.6,20.0,
11-Pattern C,53,,8.13,0.1,0.3,-1.0,10.11,5.0,5.0,-1.0,-1.0,-1.0,-1.0,,11.7,,15.0,,,,0,1.0,0.6,20.0,
11-Pattern C,54,,8.13,0.1,0.3,-1.0,10.11,5.0,5.0,-1.0,-1.0,-1.0,-1.0,,11.7,,15.0,,,,0,1.0,0.6,20.0,
11-Pattern C,55,,8.13,0.1,0.3,-1.0,10.11,5.0,5.0,-1.0,-1.0,-1.0,-1.0,,11.7,,15.0,,,,0,1.0,0.6,20.0,
11-Pattern C,56,,8.13,0.1,0.3,-1.0,10.11,5.0,5.0,-1.0,-1.0,-1.0,-1.0,,11.7,,15.0,,,,0,1.0,0.6,20.0,
11-Pattern C,57,,8.13,0.1,0.3,-1.0,10.11,5.0,5.0,-1.0,-1.0,-1.0,-1.0,,11.7,,15.0,,,,0,1.0,0.6,20.0,
11-Pattern C,58,,8.13,0.1,0.3,-1.0,10.11,5.0,5.0,-1.0,-1.0,-1.0,-1.0,,11.7,,15.0,,,,0,1.0,0.6,20.0,
11-Pattern C,59,,8.13,0.1,0.3,-1.0,10.11,5.0,5.0,-1.0,-1.0,-1.0,-1.0,,11.7,,15.0,,,,0,1.0,0.6,20.0,
11-Pattern C,60,,8.13,0.1,0.3,-1.0,10.11,5.0,5.0,-1.0,-1.0,-1.0,-1.0,,11.7,,15.0,,,,0,1.0,0.6,20.0,
11-Pattern D,2,,8.13,0.1,0.3,-1.0,10.11,5.0,5.0,-1.0,-1.0,-1.0,-1.0,,11.7,,15.0,,,,0,1.0,0.6,20.0,
11-Pattern D,4,,8.13,0.1,0.3,-1.0,10.11,5.0,5.0,-1.0,-1.0,-1.0,-1.0,,11.7,,15.0,,,,0,1.0,0.6,20.0,
11-Pattern D,6,,8.13,0.1,0.3,-1.0,10.11,5.0,5.0,-1.0,-1.0,-1.0,-1.0,,11.7,,15.0,,,,0,1.0,0.6,20.0,
11-Pattern D,8,,8.13,0.1,0.3,-1.0,10.11,5.0,5.0,-1.0,-1.0,-1.0,-1.0,,11.7,,15.0,,,,0,1.0,0.6,20.0,
11-Pattern D,9,,8.13,0.1,0.3,-1.0,10.11,5.0,5.0,-1.0,-1.0,-1.0,-1.0,,11.7,,15.0,,,,0,1.0,0.6,20.0,
11-Pattern D,10,,8.13,0.1,0.3,-1.0,10.11,5.0,5.0,-1.0,-1.0,-1.0,-1.0,,11.7,,15.0,,,,0,1.0,0.6,20.0,
11-Pattern D,11,,8.13,0.1,0.3,-1.0,10.11,5.0,5.0,-1.0,-1.0,-1.0,-1.0,,11.7,,15.0,,,,0,1.0,0.6,20.0,
11-Pattern D,12,,8.13,0.1,0.3,-1.0,10.11,5.0,5.0,-1.0,-1.0,-1.0,-1.0,,11.7,,15.0,,,,0,1.0,0.6,20.0,
11-Pattern D,13,,8.13,0.1,0.3,-1.0,10.11,5.0,5.0,-1.0,-1.0,-1.0,-1.0,,11.7,,15.0,,,,0,1.0,0.6,20.0,
11-Pattern D,14,,8.13,0.1,0.3,-1.0,10.11,5.0,5.0,-1.0,-1.0,-1.0,-1.0,,11.7,,15.0,,,,0,1.0,0.6,20.0,
11-Pattern D,15,,8.13,0.1,0.3,-1.0,10.11,5.0,5.0,-1.0,-1.0,-1.0,-1.0,,11.7,,15.0,,,,0,1.0,0.6,20.0,
11-Pattern D,16,,8.13,0.1,0.3,-1.0,10.11,5.0,5.0,-1.0,-1.0,-1.0,-1.0,,11.7,,15.0,,,,0,1.0,0.6,20.0,
11-Pattern D,17,,8.13,0.1,0.3,-1.0,10.11,5.0,5.0,-1.0,-1.0,-1.0,-1.0,,11.7,,15.0,,,,0,1.0,0.6,20.0,
11-Pattern D,18,,8.13,0.1,0.3,-1.0,10.11,5.0,5.0,-1.0,-1.0,-1.0,-1.0,,11.7,,15.0,,,,0,1.0,0.6,20.0,
11-Pattern D,19,,8.13,0.1,0.3,-1.0,10.11,5.0,5.0,-1.0,-1.0,-1.0,-1.0,,11.7,,15.0,,,,0,1.0,0.6,20.0,
11-Pattern D,20,,8.13,0.1,0.3,-1.0,10.11,5.0,5.0,-1.0,-1.0,-1.0,-1.0,,11.7,,15.0,,,,0,1.0,0.6,20.0,
11-Pattern D,21,,8.13,0.1,0.3,-1.0,10.11,5.0,5.0,-1.0,-1.0,-1.0,-1.0,,11.7,,15.0,,,,0,1.0,0.6,20.0,
11-Pattern D,22,,8.13,0.1,0.3,-1.0,10.11,5.0,5.0,-1.0,-1.0,-1.0,-1.0,,11.7,,15.0,,,,0,1.0,0.6,20.0,
11-Pattern D,23,,8.13,0.1,0.3,-1.0,10.11,5.0,5.0,-1.0,-1.0,-1.0,-1.0,,11.7,,15.0,,,,0,1.0,0.6,20.0,
11-Pattern D,24,,8.13,0.1,0.3,-1.0,10.11,5.0,5.0,-1.0,-1.0,-1.0,-1.0,,11.7,,15.0,,,,0,1.0,0.6,20.0,
11-Pattern D,25,,8.13,0.1,0.3,-1.0,10.11,5.0,5.0,-1.0,-1.0,-1.0,-1.0,,11.7,,15.0,,,,0,1.0,0.6,20.0,
11-Pattern D,26,,8.13,0.1,0.3,-1.0,10.11,5.0,5.0,-1.0,-1.0,-1.0,-1.0,,11.7,,15.0,,,,0,1.0,0.6,20.0,
11-Pattern D,27,,8.13,0.1,0.3,-1.0,10.11,5.0,5.0,-1.0,-1.0,-1.0,-1.0,,11.7,,15.0,,,,0,1.0,0.6,20.0,
11-Pattern D,28,,8.13,0.1,0.3,-1.0,10.11,5.0,5.0,-1.0,-1.0,-1.0,-1.0,,11.7,,15.0,,,,0,1.0,0.6,20.0,
11-Pattern D,29,,8.13,0.1,0.3,-1.0,10.11,5.0,5.0,-1.0,-1.0,-1.0,-1.0,,11.7,,15.0,,,,0,1.0,0.6,20.0,
11-Pattern D,30,,8.13,0.1,0.3,-1.0,10.11,5.0,5.0,-1.0,-1.0,-1.0,-1.0,,11.7,,15.0,,,,0,1.0,0.6,20.0,
11-Pattern D,31,,8.13,0.1,0.3,-1.0,10.11,5.0,5.0,-1.0,-1.0,-1.0,-1.0,,11.7,,15.0,,,,0,1.0,0.6,20.0,
11-Pattern D,32,,8.13,0.1,0.3,-1.0,10.11,5.0,5.0,-1.0,-1.0,-1.0,-1.0,,11.7,,15.0,,,,0,1.0,0.6,20.0,
11-Pattern D,33,,8.13,0.1,0.3,-1.0,10.11,5.0,5.0,-1.0,-1.0,-1.0,-1.0,,11.7,,15.0,,,,0,1.0,0.6,20.0,
11-Pattern D,34,,8.13,0.1,0.3,-1.0,10.11,5.0,5.0,-1.0,-1.0,-1.0,-1.0,,11.7,,15.0,,,,0,1.0,0.6,20.0,
11-Pattern D,35,,8.13,0.1,0.3,-1.0,10.11,5.0,5.0,-1.0,-1.0,-1.0,-1.0,,11.7,,15.0,,,,0,1.0,0.6,20.0,
11-Pattern D,36,,8.13,0.1,0.3,-1.0,10.11,5.0,5.0,-1.0,-1.0,-1.0,-1.0,,11.7,,15.0,,,,0,1.0,0.6,20.0,
11-Pattern D,37,,8.13,0.1,0.3,-1.0,10.11,5.0,5.0,-1.0,-1.0,-1.0,-1.0,,11.7,,15.0,,,,0,1.0,0.6,20.0,
11-Pattern D,38,,8.13,0.1,0.3,-1.0,10.11,5.0,5.0,-1.0,-1.0,-1.0,-1.0,,11.7,,15.0,,,,0,1.0,0.6,20.0,
11-Pattern D,39,,8.13,0.1,0.3,-1.0,10.11,5.0,5.0,-1.0,-1.0,-1.0,-1.0,,11.7,,15.0,,,,0,1.0,0.6,20.0,
11-Pattern D,40,,8.13,0.1,0.3,-1.0,10.11,5.0,5.0,-1.0,-1.0,-1.0,-1.0,,11.7,,15.0,,,,0,1.0,0.6,20.0,
11-Pattern D,41,,8.13,0.1,0.3,-1.0,10.11,5.0,5.0,-1.0,-1.0,-1.0,-1.0,,11.7,,15.0,,,,0,1.0,0.6,20.0,
11-Pattern D,42,,8.13,0.1,0.3,-1.0,10.11,5.0,5.0,-1.0,-1.0,-1.0,-1.0,,11.7,,15.0,,,,0,1.0,0.6,20.0,
11-Pattern D,43,,8.13,0.1,0.3,-1.0,10.11,5.0,5.0,-1.0,-1.0,-1.0,-1.0,,11.7,,15.0,,,,0,1.0,0.6,20.0,
11-Pattern D,44,,8.13,0.1,0.3,-1.0,10.11,5.0,5.0,-1.0,-1.0,-1.0,-1.0,,11.7,,15.0,,,,0,1.0,0.6,20.0,
11-Pattern D,45,,8.13,0.1,0.3,-1.0,10.11,5.0,5.0,-1.0,-1.0,-1.0,-1.0,,11.7,,15.0,,,,0,1.0,0.6,20.0,
11-Pattern D,46,,8.13,0.1,0.3,-1.0,10.11,5.0,5.0,-1.0,-1.0,-1.0,-1.0,,11.7,,15.0,,,,0,1.0,0.6,20.0,
11-Pattern D,47,,8.13,0.1,0.3,-1.0,10.11,5.0,5.0,-1.0,-1.0,-1.0,-1.0,,11.7,,15.0,,,,0,1.0,0.6,20.0,
11-Pattern D,48,,8.13,0.1,0.3,-1.0,10.11,5.0,5.0,-1.0,-1.0,-1.0,-1.0,,11.7,,15.0,,,,0,1.0,0.6,20.0,
11-Pattern D,49,,8.13,0.1,0.3,-1.0,10.11,5.0,5.0,-1.0,-1.0,-1.0,-1.0,,11.7,,15.0,,,,0,1.0,0.6,20.0,
11-Pattern D,50,,8.13,0.1,0.3,-1.0,10.11,5.0,5.0,-1.0,-1.0,-1.0,-1.0,,11.7,,15.0,,,,0,1.0,0.6,20.0,
11-Pattern D,51,,8.13,0.1,0.3,-1.0,10.11,5.0,5.0,-1.0,-1.0,-1.0,-1.0,,11.7,,15.0,,,,0,1.0,0.6,20.0,
11-Pattern D,52,,8.13,0.1,0.3,-1.0,10.11,5.0,5.0,-1.0,-1.0,-1.0,-1.0,,11.7,,15.0,,,,0,1.0,0.6,20.0,
11-Pattern D,53,,8.13,0.1,0.3,-1.0,10.11,5.0,5.0,-1.0,-1.0,-1.0,-1.0,,11.7,,15.0,,,,0,1.0,0.6,20.0,
11-Pattern D,54,,8.13,0.1,0.3,-1.0,10.11,5.0,5.0,-1.0,-1.0,-1.0,-1.0,,11.7,,15.0,,,,0,1.0,0.6,20.0,
11-Pattern D,55,,8.13,0.1,0.3,-1.0,10.11,5.0,5.0,-1.0,-1.0,-1.0,-1.0,,11.7,,15.0,,,,0,1.0,0.6,20.0,
11-Pattern D,56,,8.13,0.1,0.3,-1.0,10.11,5.0,5.0,-1.0,-1.0,-1.0,-1.0,,11.7,,15.0,,,,0,1.0,0.6,20.0,
11-Pattern D,57,,8.13,0.1,0.3,-1.0,10.11,5.0,5.0,-1.0,-1.0,-1.0,-1.0,,11.7,,15.0,,,,0,1.0,0.6,20.0,
11-Pattern D,58,,8.13,0.1,0.3,-1.0,10.11,5.0,5.0,-1.0,-1.0,-1.0,-1.0,,11.7,,15.0,,,,0,1.0,0.6,20.0,
11-Pattern D,59,,8.13,0.1,0.3,-1.0,10.11,5.0,5.0,-1.0,-1.0,-1.0,-1.0,,11.7,,15.0,,,,0,1.0,0.6,20.0,
11-Pattern D,60,,8.13,0.1,0.3,-1.0,10.11,5.0,5.0,-1.0,-1.0,-1.0,-1.0,,11.7,,15.0,,,,0,1.0,0.6,20.0,
12-2D+DLS,1,,9.0,1.0,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,3.0,8.0,,,,0,6.0,2.0,11.25,1.3
12-2D+DLS,2,,9.0,1.0,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,3.0,8.0,,,,0,6.0,2.0,11.25,1.3
12-2D+DLS,3,,9.0,1.0,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,3.0,8.0,,,,0,6.0,2.0,11.25,1.3
12-2D+DLS,4,,9.0,1.0,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,3.0,8.0,,,,0,6.0,2.0,11.25,1.3
12-2D+DLS,5,,9.0,1.0,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,3.0,8.0,,,,0,6.0,2.0,11.25,1.3
12-2D+DLS,6,,9.0,1.0,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,3.0,8.0,,,,0,6.0,2.0,11.25,1.3
12-2D+DLS,7,,9.0,1.0,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,3.0,8.0,,,,0,6.0,2.0,11.25,1.3
12-2D+DLS,8,,9.0,1.0,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,3.0,8.0,,,,0,6.0,2.0,11.25,1.3
12-2D+DLS,9,,9.0,1.0,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,3.0,8.0,,,,0,6.0,2.0,11.25,1.3
12-2D+DLS,10,,9.0,1.0,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,3.0,8.0,,,,0,6.0,2.0,11.25,1.3
12-2D+DLS,11,,9.0,1.0,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,3.0,8.0,,,,0,6.0,2.0,11.25,1.3
12-2D+DLS,12,,9.0,1.0,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,3.0,8.0,,,,0,6.0,2.0,11.25,1.3
12-2D+DLS,13,,9.0,1.0,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,3.0,8.0,,,,0,6.0,2.0,11.25,1.3
12-2D+DLS,14,,9.0,1.0,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,3.0,8.0,,,,0,6.0,2.0,11.25,1.3
12-2D+DLS,15,,9.0,1.0,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,3.0,8.0,,,,0,6.0,2.0,11.25,1.3
12-2D+DLS,16,,9.0,1.0,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,3.0,8.0,,,,0,6.0,2.0,11.25,1.3
12-2D+DLS,17,,9.0,1.0,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,3.0,8.0,,,,0,6.0,2.0,11.25,1.3
12-2D+DLS,18,,9.0,1.0,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,3.0,8.0,,,,0,6.0,2.0,11.25,1.3
12-2D+DLS,19,,9.0,1.0,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,3.0,8.0,,,,0,6.0,2.0,11.25,1.3
12-2D+DLS,20,,9.0,1.0,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,3.0,8.0,,,,0,6.0,2.0,11.25,1.3
12-2D+DLS,22,,9.0,1.0,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,3.0,8.0,,,,0,6.0,2.0,11.25,1.3
12-2D+DLS,23,,9.0,1.0,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,3.0,8.0,,,,0,6.0,2.0,11.25,1.3
12-2D+DLS,24,,9.0,1.0,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,3.0,8.0,,,,0,6.0,2.0,11.25,1.3
12-2D+DLS,25,,9.0,1.0,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,3.0,8.0,,,,0,6.0,2.0,11.25,1.3
12-2D+DLS,26,,9.0,1.0,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,3.0,8.0,,,,0,6.0,2.0,11.25,1.3
12-2D+DLS,27,,9.0,1.0,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,3.0,8.0,,,,0,6.0,2.0,11.25,1.3
12-2D+DLS,28,,9.0,1.0,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,3.0,8.0,,,,0,6.0,2.0,11.25,1.3
12-2D+DLS,29,,9.0,1.0,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,3.0,8.0,,,,0,6.0,2.0,11.25,1.3
12-2D+DLS,30,,9.0,1.0,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,3.0,8.0,,,,0,6.0,2.0,11.25,1.3
12-2D+DLS,31,,9.0,1.0,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,3.0,8.0,,,,0,6.0,2.0,11.25,1.3
12-2D+DLS,32,,9.0,1.0,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,3.0,8.0,,,,0,6.0,2.0,11.25,1.3
12-2D+DLS,33,,9.0,1.0,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,3.0,8.0,,,,0,6.0,2.0,11.25,1.3
12-2D+DLS,34,,9.0,1.0,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,3.0,8.0,,,,0,6.0,2.0,11.25,1.3
12-2D+DLS,35,,9.0,1.0,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,3.0,8.0,,,,0,6.0,2.0,11.25,1.3
12-2D+DLS,36,,9.0,1.0,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,3.0,8.0,,,,0,6.0,2.0,11.25,1.3
12-2D+DLS,37,,9.0,1.0,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,3.0,8.0,,,,0,6.0,2.0,11.25,1.3
12-2D+DLS,38,,9.0,1.0,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,3.0,8.0,,,,0,6.0,2.0,11.25,1.3
12-2D+DLS,39,,9.0,1.0,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,3.0,8.0,,,,0,6.0,2.0,11.25,1.3
12-2D+DLS,40,,9.0,1.0,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,3.0,8.0,,,,0,6.0,2.0,11.25,1.3
12-2D+DLS,41,,9.0,1.0,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,3.0,8.0,,,,0,6.0,2.0,11.25,1.3
12-2D+DLS,42,,9.0,1.0,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,3.0,8.0,,,,0,6.0,2.0,11.25,1.3
12-2D+DLS,43,,9.0,1.0,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,3.0,8.0,,,,0,6.0,2.0,11.25,1.3
12-2D+DLS,44,,9.0,1.0,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,3.0,8.0,,,,0,6.0,2.0,11.25,1.3
12-2D+DLS,45,,9.0,1.0,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,3.0,8.0,,,,0,6.0,2.0,11.25,1.3
12-2D+DLS,46,,9.0,1.0,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,3.0,8.0,,,,0,6.0,2.0,11.25,1.3
12-2D+DLS,47,,9.0,1.0,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,3.0,8.0,,,,0,6.0,2.0,11.25,1.3
12-2D+DLS,48,,9.0,1.0,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,3.0,8.0,,,,0,6.0,2.0,11.25,1.3
12-2D+DLS,49,,9.0,1.0,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,3.0,8.0,,,,0,6.0,2.0,11.25,1.3
12-2D+DLS,50,,9.0,1.0,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,3.0,8.0,,,,0,6.0,2.0,11.25,1.3
12-2D+DLS,51,,9.0,1.0,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,3.0,8.0,,,,0,6.0,2.0,11.25,1.3
12-2D+DLS,52,,9.0,1.0,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,3.0,8.0,,,,0,6.0,2.0,11.25,1.3
12-2D+DLS,53,,9.0,1.0,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,3.0,8.0,,,,0,6.0,2.0,11.25,1.3
12-2D+DLS,54,,9.0,1.0,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,3.0,8.0,,,,0,6.0,2.0,11.25,1.3
12-2D+DLS,55,,9.0,1.0,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,3.0,8.0,,,,0,6.0,2.0,11.25,1.3
12-2D+DLS,56,,9.0,1.0,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,3.0,8.0,,,,0,6.0,2.0,11.25,1.3
12-2D+DLS,57,,9.0,1.0,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,3.0,8.0,,,,0,6.0,2.0,11.25,1.3
12-2D+DLS,58,,9.0,1.0,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,3.0,8.0,,,,0,6.0,2.0,11.25,1.3
12-2D+DLS,59,,9.0,1.0,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,3.0,8.0,,,,0,6.0,2.0,11.25,1.3
12-2D+DLS,60,,9.0,1.0,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,3.0,8.0,,,,0,6.0,2.0,11.25,1.3
12-3D+DLS,1,,9.0,1.0,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,3.1,8.0,,,,0,6.0,2.0,11.25,1.3
12-3D+DLS,2,,9.0,1.0,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,3.1,8.0,,,,0,6.0,2.0,11.25,1.3
12-3D+DLS,3,,9.0,1.0,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,3.1,8.0,,,,0,6.0,2.0,11.25,1.3
12-3D+DLS,4,,9.0,1.0,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,3.1,8.0,,,,0,6.0,2.0,11.25,1.3
12-3D+DLS,5,,9.0,1.0,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,3.1,8.0,,,,0,6.0,2.0,11.25,1.3
12-3D+DLS,6,,9.0,1.0,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,3.1,8.0,,,,0,6.0,2.0,11.25,1.3
12-3D+DLS,7,,9.0,1.0,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,3.1,8.0,,,,0,6.0,2.0,11.25,1.3
12-3D+DLS,8,,9.0,1.0,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,3.1,8.0,,,,0,6.0,2.0,11.25,1.3
12-3D+DLS,9,,9.0,1.0,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,3.1,8.0,,,,0,6.0,2.0,11.25,1.3
12-3D+DLS,10,,9.0,1.0,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,3.1,8.0,,,,0,6.0,2.0,11.25,1.3
12-3D+DLS,11,,9.0,1.0,-1.0,-1.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,3.1,8.0,,,,0,6.0,2.0,11.25,1.3
